Price,Days On Market,County,City,# Full Baths,# Half Baths,# of Bedrooms,Approx Number of Acres,Approx Total Sq Ft,Approximate Year Built,Basement,Garage Capacity,Carport Capacity
"$112,500",59,Caldwell,Princeton,1,0,3,0.23,1196,,No,0,1
"$112,500",130,McCracken,Paducah,2,0,3,0.19,1312,1956,No,1,2
"$112,500",42,McCracken,Paducah,1,0,2,0.34,1454,1941,Yes,2,0
"$112,500",57,Marshall,Gilbertsville,1,1,3,0.35,1284,1942,No,1,0
"$112,500",164,Caldwell,Princeton,3,0,4,0.23,2724,,No,1,0
"$112,500",50,McCracken,Paducah,2,0,3,0.35,1627,1964,No,1,0
"$112,500",178,Marshall,Calvert City,2,0,3,1.16,1321,1979,No,2,2
"$112,500",190,Graves,Mayfield,2,0,3,3.5,1492,,No,2,0
"$112,600",599,Trigg,Cadiz,2,0,3,2,1400,2001,No,2,0
"$112,750",23,McCracken,Paducah,1,0,3,0.23,952,1963,No,1,0
"$112,750",41,McCracken,Paducah,1,0,3,0.16,972,1953,No,2,0
"$112,900",56,Calloway,Murray,1,0,3,0.16,1008,1970,No,0,0
"$112,935",98,Livingston,Ledbetter,2,0,3,6,1170,,No,1,0
"$113,000",249,Marshall,Benton,2,0,3,3.2,1672,1965,Yes,5,2
"$113,000",47,McCracken,Paducah,1,1,3,0.94,1950,1959,No,2,2
"$113,000",230,Calloway,Murray,2,0,3,2.68,1913,,Yes,0,0
"$113,000",36,Graves,Mayfield,2,0,3,0.35,1476,1995,No,2,0
"$113,000",82,McCracken,Ledbetter,3,1,4,1,2524,1990,Yes,2,0
"$113,000",248,McCracken,Paducah,2,0,3,0.44,1600,1972,No,2,0
"$113,000",99,Hickman,Clinton,1,0,3,8.1,1740,,Yes,1,1
"$113,000",47,Marshall,Calvert City,2,0,3,0.2,1480,1952,No,1,0
"$113,000",79,Calloway,Murray,2,0,3,0.96,1801,,No,2,0
"$113,000",171,Ballard,LaCenter,1,2,3,0.48,1288,,Yes,0,2
"$113,000",76,Marshall,Hardin,1,1,3,3.81,1000,2001,No,1,0
"$113,000",136,McCracken,Kevil,1,1,3,0,1406,1968,No,0,1
"$113,000",87,McCracken,Paducah,1,1,3,0.26,1352,1968,No,3,0
"$113,000",94,Marshall,Benton,1,0,3,0.26,1314,,No,0,1
"$113,000",38,Marshall,Benton,2,0,3,0.51,1440,1982,No,1,0
"$113,000",70,Calloway,Murray,2,0,3,0.26,1295,,No,0,0
"$113,000",61,Graves,Symsonia,2,0,3,1,1472,1977,No,2,0
"$113,000",52,Livingston,Ledbetter,2,0,3,1.5,1851,1971,No,2,0
"$113,000",0,Marshall,Calvert City,2,0,3,0.44,1648,1953,No,0,1
"$113,000",268,McCracken,Paducah,3,0,4,0.6,1727,1972,No,2,1
"$113,000",87,Marshall,Gilbertsville,2,0,3,0.6,2054,1978,No,0,2
"$113,250",0,Graves,Mayfield,1,0,3,0.25,1233,,No,1,0
"$113,250",39,Calloway,Murray,1,0,3,0.2,1400,,No,0,0
"$113,425",0,Fulton,Fulton,2,0,4,0.41,3168,1970,Yes,0,2
"$113,500",67,McCracken,Paducah,2,0,2,0.18,1110,1950,No,1,0
"$113,500",45,McCracken,Paducah,1,0,2,0.67,1040,,No,0,1
"$113,500",42,McCracken,West Paducah,1,0,3,1,1984,,No,2,0
"$113,500",43,McCracken,Paducah,2,0,3,0.28,1659,1958,No,0,0
"$113,500",35,Calloway,Murray,1,0,3,2,1421,,No,0,0
"$113,500",121,Marshall,Gilbertsville,3,0,3,0.28,2398,1972,Yes,0,1
"$113,500",283,McCracken,Paducah,2,0,3,0,1624,1907,No,0,0
"$113,500",49,Marshall,Benton,2,0,4,0.9,1708,1970,No,1,0
"$113,500",22,Graves,Mayfield,1,0,3,0.15,1501,,No,0,0
"$113,500",0,Marshall,Calvert City,1,0,2,0.5,982,1950,No,0,1
"$113,500",43,McCracken,Paducah,2,0,3,0.75,1355,,No,2,0
"$113,500",124,Calloway,Murray,2,0,3,0.23,1670,,No,0,0
"$113,500",43,McCracken,Paducah,2,0,3,1,1965,1971,No,1,1
"$113,500",67,McCracken,Paducah,1,0,2,0.18,952,1960,No,0,0
"$113,850",31,Christian,Gracey,2,0,3,0.55,1272,1996,No,1,0
"$114,000",99,Calloway,Murray,2,0,3,0.85,1676,,No,2,0
"$114,000",91,Webster,Providence,2,0,2,0.25,1698,,Yes,1,0
"$114,000",43,Calloway,Murray,2,0,3,1.25,1208,1990,No,0,1
"$114,000",43,Caldwell,Princeton,3,0,3,0.35,2183,1961,No,0,2
"$114,000",413,Calloway,Murray,2,0,3,0.68,1330,1991,No,0,2
"$114,000",83,Lyon,Kuttawa,2,1,4,1.17,1810,1971,No,2,2
"$114,000",35,McCracken,Paducah,1,0,3,1.5,1372,1976,No,2,0
"$114,000",0,Calloway,Murray,1,0,2,0.29,1009,,No,0,1
"$114,000",72,Graves,Mayfield,1,0,3,1,1064,1992,No,2,0
"$114,000",191,Marshall,Benton,2,0,3,0.34,1232,1999,No,1,0
"$114,000",75,Marshall,Benton,2,0,3,0.3,1700,1973,No,0,2
"$114,000",97,McCracken,Paducah,1,0,3,1.25,1125,1959,No,0,1
"$114,000",59,Marshall,Gilbertsville,1,0,2,1.43,1156,2016,No,0,0
"$114,000",84,Graves,Mayfield,2,0,3,2,2080,1960,No,2,0
"$114,000",65,Calloway,Murray,2,0,3,0.4,1732,,No,1,0
"$114,000",49,McCracken,Paducah,1,0,3,0.5,1255,1960,Yes,2,0
"$114,000",73,Calloway,Hazel,1,0,3,1.25,1472,,No,1,0
"$114,000",43,Graves,Hickory,3,0,3,3,1721,,No,2,2
"$114,000",189,McCracken,Paducah,2,0,3,1.97,1704,,No,1,1
"$114,000",128,Calloway,Murray,1,1,3,0.3,1440,1970,No,1,0
"$114,000",143,Marshall,Calvert City,2,0,3,1.96,1536,1972,No,0,2
"$114,000",191,Trigg,Cadiz,2,0,2,0.25,1615,1886,No,0,0
"$114,000",24,McCracken,Paducah,2,0,3,0.77,1537,1965,No,2,0
"$114,000",142,Marshall,Benton,2,0,3,0.3,1692,1950,No,2,0
"$114,000",60,Calloway,Murray,2,0,2,0.08,1437,1995,No,1,0
"$114,000",214,Trigg,Cadiz,2,0,2,0.2,1122,1995,No,1,0
"$114,000",50,Calloway,Murray,1,0,3,0.37,1530,,No,1,0
"$114,000",24,Ballard,LaCenter,1,0,3,0.36,1620,,No,0,0
"$114,000",89,McCracken,Paducah,1,1,3,0.19,1328,1961,No,1,0
"$114,000",61,Marshall,Calvert City,2,1,4,0.23,1749,1963,No,1,0
"$114,000",23,Calloway,Murray,2,0,3,0.29,1048,,No,0,0
"$114,000",67,McCracken,Paducah,1,0,3,1,1714,1954,No,0,0
"$114,000",211,Livingston,Grand Rivers,2,0,3,0.55,1168,2001,No,0,1
"$114,000",41,Graves,Mayfield,2,0,3,0.26,1344,1999,No,2,0
"$114,000",194,Lyon,Eddyville,2,0,2,0.42,1700,,No,1,0
"$114,300",41,Calloway,Murray,1,0,2,0.34,1030,,No,0,0
"$114,400",67,McCracken,West Paducah,1,1,4,1.05,1390,1959,No,2,0
"$114,450",259,Lyon,Kuttawa,2,0,4,0.5,1617,1958,No,2,0
"$114,500",34,McCracken,Paducah,2,0,3,0.4,1276,1982,No,2,0
"$114,500",55,Marshall,Benton,2,0,3,0.66,1524,1975,No,2,0
"$114,500",38,Marshall,Benton,2,0,3,1.1,1125,2007,No,0,0
"$114,500",44,Graves,Mayfield,2,0,3,0.25,1211,1994,No,2,0
"$114,500",46,Graves,Mayfield,1,0,3,0.21,1592,,No,0,1
"$114,500",66,McCracken,Kevil,2,0,3,0.2,1182,2007,No,1,0
"$114,500",43,McCracken,Paducah,2,0,3,1.63,2124,1940,Yes,0,0
"$114,500",105,McCracken,Paducah,2,0,3,2.25,1765,,No,4,0
"$114,500",238,McCracken,Kevil,2,0,3,0.21,1245,2000,No,1,0
"$114,500",0,Trigg,Cadiz,2,0,3,0.39,1639,,No,0,0
"$114,500",0,McCracken,Paducah,1,0,2,0.44,1345,1950,No,2,0
"$114,750",146,McCracken,Paducah,1,1,3,0.54,1485,,No,1,1
"$114,900",101,McCracken,Paducah,3,0,4,1,2450,1981,Yes,2,0
"$114,900",172,Marshall,Benton,2,0,3,0.3,1518,1965,No,0,2
"$114,900",60,Other,Other,1,1,2,0.4,1040,1964,No,0,0
"$114,900",88,Marshall,Benton,2,0,3,0.42,1411,1965,No,0,1
"$114,900",31,Marshall,Benton,2,0,3,0.14,1215,1944,No,0,1
"$114,900",72,Calloway,Dexter,2,0,3,0.52,1333,1998,No,1,0
"$114,900",46,Marshall,Calvert City,1,1,3,0.32,1196,,No,0,1
"$114,900",224,Ballard,Kevil,2,0,2,0.6,1685,1970,No,2,1
"$114,900",0,McCracken,Paducah,2,3,3,0,1512,1952,No,4,0
"$114,900",162,Marshall,Benton,2,0,3,0.2,1251,1950,Yes,0,0
"$114,900",91,McCracken,Paducah,2,0,3,0.17,1384,,No,3,0
"$114,900",281,Calloway,Murray,2,0,3,0.3,1555,1968,No,1,0
"$114,900",48,Livingston,Salem,1,0,3,0.73,1432,1966,No,0,1
"$114,900",68,Calloway,Murray,1,0,2,0.4,1090,,No,0,0
"$114,900",196,Calloway,Murray,1,0,2,0.36,1052,,No,0,1
"$114,900",57,Graves,Mayfield,1,0,2,0.33,1392,1987,No,0,2
"$114,900",40,McCracken,Paducah,1,0,2,0.17,864,1953,No,0,2
"$114,900",42,McCracken,Paducah,2,0,3,0.17,1265,1952,No,1,0
"$114,950",48,McCracken,Paducah,1,0,3,0.19,1048,,No,2,0
"$115,000",136,Caldwell,Princeton,1,1,2,0.71,2243,1875,Yes,2,0
"$115,000",63,Caldwell,Princeton,1,0,3,0.45,1258,1978,No,2,0
"$115,000",98,McCracken,Paducah,2,0,3,0.22,1508,,No,1,0
"$115,000",333,Graves,Wingo,1,1,3,0.6,1638,1970,No,0,2
"$115,000",42,Graves,Mayfield,1,0,3,0.63,1232,,No,0,2
"$115,000",629,Lyon,Eddyville,1,0,2,1.61,1059,,No,2,0
"$115,000",34,Graves,Mayfield,2,1,3,0.83,2627,1900,Yes,0,2
"$115,000",34,Trigg,Cadiz,1,1,3,1,1566,1966,No,2,0
"$115,000",37,Calloway,Murray,2,0,3,0.4,1300,1996,Yes,0,0
"$115,000",57,Graves,Hickory,3,0,3,0.51,1757,1953,No,1,0
"$115,000",0,Carlisle,Bardwell,1,0,3,2.3,1204,1968,No,2,0
"$115,000",536,Marshall,Gilbertsville,1,0,1,0.33,672,,No,0,1
"$115,000",196,McCracken,Paducah,2,0,3,0.22,1951,,No,1,0
"$115,000",57,McCracken,Paducah,2,0,3,0.37,2029,,No,3,0
"$115,000",116,McCracken,Paducah,2,0,3,0.5,1384,1959,No,0,1
"$115,000",52,Graves,Mayfield,2,0,3,0.58,1713,,No,2,1
"$115,000",84,Marshall,Calvert City,1,1,3,0.29,1440,1958,No,0,1
"$115,000",57,Graves,Melber,2,0,2,2.75,1280,1990,No,0,0
"$115,000",244,Graves,Boaz,2,0,3,0.57,1573,,No,2,0
"$115,000",293,McCracken,Paducah,1,1,3,0.44,1476,1983,No,2,0
"$115,000",0,Graves,Mayfield,1,1,3,0.23,2280,,No,2,0
"$115,000",105,Marshall,Benton,1,0,3,5,1201,1964,Yes,2,2
"$115,000",66,Marshall,Benton,1,0,3,0.42,1176,1971,No,0,1
"$115,000",31,Christian,Hopkinsville,2,0,3,1.3,1073,2003,No,2,0
"$115,000",123,Livingston,Smithland,1,1,3,2.05,1248,2001,No,2,0
"$115,000",73,Graves,Boaz,2,0,4,2.25,2181,1936,No,1,0
"$115,000",224,Lyon,Kuttawa,2,0,3,0.33,1440,,No,2,0
"$115,000",42,Marshall,Benton,1,0,3,0.69,1480,1965,No,3,0
"$115,000",368,Calloway,Murray,2,0,4,0.2,1728,1951,No,0,0
"$115,000",70,McCracken,Paducah,1,1,3,0.25,1080,1967,No,1,0
"$115,000",80,Trigg,Cadiz,2,0,3,0.4,1830,1964,No,2,0
"$115,000",53,Marshall,Calvert City,2,0,3,0.26,1981,1983,No,2,0
"$115,000",45,Trigg,Cadiz,2,0,2,0.69,1222,1953,No,0,2
"$115,000",141,McCracken,Paducah,2,0,4,0.57,1868,1958,No,2,0
"$115,000",32,McCracken,Paducah,2,0,2,0,1404,,No,1,0
"$115,000",166,McCracken,Paducah,2,0,3,0.17,1620,1927,No,1,0
"$115,000",311,Marshall,Benton,3,0,4,1.3,2872,1979,Yes,2,0
"$115,000",344,Marshall,Benton,3,0,5,1.61,3360,1987,Yes,0,2
"$115,000",218,Graves,Mayfield,2,0,3,0.38,1973,1961,No,0,2
"$115,000",0,McCracken,Paducah,1,0,2,0.88,1400,1950,No,0,0
"$115,000",247,McCracken,Paducah,2,0,3,1,2764,1961,Yes,0,1
"$115,000",35,Marshall,Calvert City,1,1,3,0.2,1192,1961,No,1,0
"$115,000",29,Livingston,Smithland,1,0,3,9.03,1380,1968,No,0,0
"$115,000",482,Calloway,Murray,2,1,3,0.28,2115,,No,0,2
"$115,000",81,Christian,Hopkinsville,3,0,4,0.5,2440,1975,No,2,0
"$115,000",259,Calloway,Almo,2,0,3,0.6,1288,1997,No,1,0
"$115,000",29,Marshall,Benton,2,0,3,7.6,2208,1950,No,0,2
"$115,000",316,Graves,Symsonia,2,0,3,1.5,1292,1963,No,3,0
"$115,000",139,Lyon,Eddyville,2,0,3,0.34,1196,2001,No,2,0
"$115,000",72,Trigg,Cadiz,2,0,2,0.35,1099,2007,No,1,0
"$115,000",0,Calloway,Murray,1,1,2,0.27,1419,,Yes,2,0
"$115,000",48,Calloway,Murray,2,0,3,0.9,1394,,No,1,0
"$115,000",220,McCracken,Paducah,1,1,3,1.7,1410,1957,No,2,2
"$115,000",113,Graves,Hickory,1,0,3,1.59,1471,,Yes,0,1
"$115,000",235,Lyon,Kuttawa,2,0,3,0.44,1440,,No,0,1
"$115,000",71,Marshall,Benton,1,1,3,0.35,1440,1965,No,1,0
"$115,000",154,Caldwell,Princeton,3,0,4,0.23,3344,,Yes,0,0
"$115,000",55,Livingston,Ledbetter,1,0,3,0.4,1008,,No,0,0
"$115,000",38,McCracken,Paducah,2,1,4,0,4178,1882,Yes,2,0
"$115,000",23,Calloway,Murray,1,1,3,0.25,1513,1972,No,1,0
"$115,000",72,Livingston,Ledbetter,1,0,3,0.5,1650,1974,No,0,1
"$115,000",44,McCracken,Paducah,1,0,4,1,1184,,No,1,0
"$115,000",106,Trigg,Cadiz,2,0,3,0.5,1418,2003,No,2,0
"$115,000",56,McCracken,Paducah,1,0,3,0.57,1250,1971,No,1,0
"$115,000",74,Trigg,Cadiz,2,0,3,0.52,1105,1999,No,2,0
"$115,000",50,Graves,Hickory,2,0,3,4,1778,,No,2,1
"$115,000",274,McCracken,Paducah,2,0,3,0.45,1542,1987,No,2,0
"$115,000",54,McCracken,West Paducah,2,0,3,1,1686,1968,No,4,0
"$115,000",45,Graves,Mayfield,1,1,3,1.5,1560,1966,Yes,0,2
"$115,000",0,McCracken,Paducah,1,1,3,0.5,1568,1965,No,1,2
"$115,000",51,Ballard,LaCenter,1,1,2,0.47,1521,,No,0,1
"$115,000",41,Livingston,Ledbetter,1,0,2,0.94,960,1997,No,1,0
"$115,000",144,Christian,Hopkinsville,1,0,3,0.31,1201,1970,No,0,0
"$115,000",151,McCracken,Boaz,1,1,3,1.22,1994,1971,Yes,3,2
"$115,000",56,McCracken,West Paducah,2,0,3,1.1,1472,1947,No,2,2
"$115,000",67,McCracken,West Paducah,1,1,2,0.58,971,,No,2,0
"$115,000",77,McCracken,Paducah,2,0,3,0.2,1420,,Yes,0,1
"$115,000",668,Trigg,Cadiz,2,0,3,0.46,2112,2005,Yes,0,1
"$115,000",130,Marshall,Benton,2,0,3,0.8,1860,1976,No,2,0
"$115,000",82,McCracken,Paducah,1,0,3,0.36,1440,1956,No,0,2
"$115,000",93,McCracken,Paducah,2,0,3,0,1564,,No,1,0
"$115,000",82,Livingston,Ledbetter,2,0,3,0,1462,1999,No,2,0
"$115,000",67,Calloway,Murray,1,1,3,0.3,1450,,Yes,0,0
"$115,000",45,Marshall,Calvert City,1,0,3,1.19,2026,1958,No,2,1
"$115,000",60,McCracken,Paducah,1,0,4,0.19,1365,1951,No,2,0
"$115,000",0,Trigg,Cadiz,2,0,3,1,2520,1997,Yes,2,0
"$115,000",87,Calloway,Murray,2,0,3,1.1,1701,,No,0,0
"$115,000",143,Carlisle,Bardwell,3,0,4,4.14,2280,,No,2,0
"$115,000",35,McCracken,Paducah,1,0,3,0.22,975,1955,No,0,0
"$115,000",31,Calloway,Murray,1,0,3,0,1630,,No,0,1
"$115,000",221,Caldwell,Princeton,2,0,4,0.5,2080,1980,Yes,0,1
"$115,000",36,Marshall,Benton,2,0,4,1.62,2760,1960,Yes,0,1
"$115,000",64,Marshall,Benton,1,0,3,0.51,1064,1965,No,0,1
"$115,000",49,Marshall,Benton,1,0,3,11,2784,1979,Yes,2,2
"$115,000",0,McCracken,Paducah,2,0,3,0.25,1964,1973,No,2,0
"$115,000",307,Lyon,Eddyville,1,0,2,2.05,1169,1969,Yes,0,2
"$115,000",83,McCracken,West Paducah,2,0,2,0.81,1191,1978,No,1,0
"$115,000",51,Graves,Symsonia,1,0,2,0.32,1120,1973,No,2,0
"$115,000",99,Carlisle,Fancy Farm,2,1,3,1.44,2045,1972,No,1,0
"$115,000",79,McCracken,Paducah,2,0,3,0.29,1172,1999,No,1,0
"$115,000",109,Calloway,Murray,1,0,3,0.3,1315,,No,1,0
"$115,000",110,McCracken,Paducah,2,0,4,0,1641,1960,No,3,0
"$115,000",32,Marshall,Gilbertsville,1,0,2,0.69,1040,2004,No,1,2
"$115,000",41,McCracken,Paducah,2,0,3,0.25,1053,1967,No,2,1
"$115,000",310,Marshall,Gilbertsville,0,0,0,0.42,2560,2013,No,2,1
"$115,000",46,McCracken,Paducah,2,0,4,0.2,1599,1918,No,0,0
"$115,000",147,Caldwell,Princeton,2,0,5,0.34,3260,1970,Yes,2,0
"$115,000",0,McCracken,Paducah,2,0,3,1.35,1505,1970,No,3,0
"$115,000",43,McCracken,Paducah,1,0,1,0.54,975,1952,No,0,0
"$115,000",453,Hickman,Clinton,2,0,3,0.31,2300,1938,Yes,2,0
"$115,000",40,Trigg,Cadiz,2,0,3,1.5,1740,,No,2,0
"$115,000",61,Graves,Wingo,2,0,3,0.25,1300,,No,0,0
"$115,000",141,Caldwell,Princeton,2,0,3,5,1600,,No,2,2
"$115,000",57,Calloway,Murray,1,0,2,0.51,1503,1976,No,1,0
"$115,000",104,Marshall,Calvert City,3,0,3,1.14,1614,2000,No,1,0
"$115,000",75,McCracken,Paducah,1,0,2,0.7,1247,1977,No,2,1
"$115,000",130,McCracken,Paducah,1,0,2,10.6,1728,,No,2,2
"$115,000",50,Livingston,Ledbetter,1,0,3,0.46,1367,1982,No,2,0
"$115,000",51,Caldwell,Princeton,2,0,3,5,1272,,Yes,1,0
"$115,000",124,Lyon,Kuttawa,2,0,3,0.4,1528,1973,Yes,3,0
"$115,000",145,Calloway,Murray,1,0,3,0.28,1142,1975,No,0,0
"$115,000",47,McCracken,Paducah,1,0,4,1.27,1598,1950,Yes,0,3
"$115,000",161,Trigg,Cadiz,1,0,3,0.25,1204,1966,No,2,1
"$115,000",78,McCracken,Paducah,1,0,3,0.16,1190,1954,No,0,0
"$115,000",76,McCracken,Paducah,1,0,2,0.34,998,2002,No,1,0
"$115,000",182,Graves,Hickory,1,0,3,1,1343,,No,0,1
"$115,000",266,McCracken,Paducah,1,1,2,0.51,1053,1970,No,2,2
"$115,000",52,McCracken,Paducah,2,0,3,0.36,1448,1963,Yes,0,2
"$115,000",348,Calloway,Murray,2,0,3,0.37,1420,,No,2,0
"$115,000",132,Lyon,Eddyville,2,0,3,0.5,1250,1995,No,0,1
"$115,000",208,Marshall,Hardin,2,1,3,1.15,2350,1964,No,3,2
"$115,000",163,Calloway,Almo,1,1,2,4.4,1453,1950,No,0,1
"$115,000",101,McCracken,Paducah,1,0,2,0.18,1408,2008,No,0,0
"$115,000",63,Caldwell,Princeton,2,0,2,0.25,1400,,No,0,1
"$115,000",0,Calloway,Murray,2,0,3,0.3,1554,,No,0,0
"$115,000",91,Caldwell,Princeton,1,1,3,7,1350,,No,0,0
"$115,000",39,Caldwell,Princeton,1,0,4,2,1782,,Yes,2,0
"$115,000",354,Caldwell,Princeton,3,0,4,4,2800,,Yes,2,0
"$115,000",44,Calloway,Murray,2,0,2,0.66,1352,,No,0,0
"$115,100",27,Marshall,Hardin,1,0,2,0.33,1468,1951,Yes,2,0
"$115,500",81,Livingston,Grand Rivers,1,0,3,1.4,1175,1972,No,0,0
"$115,500",101,McCracken,Paducah,2,0,3,0.25,1123,1983,No,1,0
"$115,500",49,McCracken,Paducah,1,0,3,0.45,1300,,No,2,0
"$115,500",282,McCracken,Paducah,2,1,3,0.35,1429,1969,No,1,0
"$115,500",212,Trigg,Cadiz,2,0,3,0.25,1980,,Yes,0,0
"$115,500",396,Lyon,Eddyville,1,0,3,0.34,1496,,No,0,2
"$115,500",107,Marshall,Benton,1,0,3,1.3,1357,1991,No,1,0
"$115,500",21,Carlisle,Arlington,1,0,3,6.15,1862,,No,0,0
"$115,500",45,Calloway,Murray,2,0,3,0.73,1364,1999,No,0,1
"$115,500",50,Caldwell,Princeton,2,1,4,0.4,2525,1884,No,0,0
"$115,500",85,Marshall,Benton,1,0,2,5.21,1008,1995,No,0,1
"$115,500",60,Livingston,Ledbetter,1,2,3,0.5,1600,1976,No,1,0
"$115,500",46,McCracken,Paducah,1,0,3,0.2,965,,No,0,0
"$115,500",41,Graves,Mayfield,1,0,3,0.25,1047,1994,No,1,0
"$115,500",48,Calloway,Hazel,1,0,3,0.24,1146,1996,No,0,1
"$115,500",227,Calloway,Murray,2,0,4,0.98,1864,1961,No,1,1
"$115,500",40,Marshall,Benton,2,0,2,5.73,1160,1947,No,2,3
"$115,600",217,McCracken,Paducah,1,1,3,0,1423,1963,No,0,1
"$115,800",209,Marshall,Benton,2,0,2,0.28,1864,1980,No,2,0
"$115,800",63,Marshall,Calvert City,1,1,4,6,1512,1968,Yes,2,1
"$115,900",85,Graves,Mayfield,1,1,3,0.26,1255,1963,No,0,1
"$116,000",0,Fulton,KY Other,1,1,3,0.31,2243,,No,0,0
"$116,000",104,McCracken,Paducah,1,1,3,1.05,1113,1995,No,3,0
"$116,000",53,Calloway,Murray,2,0,3,1.05,1453,,No,1,0
"$116,000",79,Marshall,Benton,2,0,3,0.34,1280,1960,No,0,2
"$116,000",178,Graves,Mayfield,1,1,3,2.71,2208,1955,No,0,2
"$116,000",46,McCracken,Paducah,1,0,3,0.48,1160,1974,No,1,0
"$116,000",81,Calloway,New Concord,2,0,2,1,1500,2009,Yes,1,0
"$116,000",267,Marshall,Benton,2,0,3,2.16,1559,1981,No,1,0
"$116,000",141,McCracken,Paducah,2,0,4,0.38,1651,1955,No,0,0
"$116,000",169,Graves,Mayfield,2,0,3,0.28,1519,1966,No,0,1
"$116,000",73,Graves,Mayfield,2,1,4,0.6,1658,1978,Yes,1,0
"$116,000",197,Marshall,Benton,1,0,3,3.14,1568,1960,No,2,0
"$116,000",119,Graves,Mayfield,2,0,3,0.44,1786,,No,2,0
"$116,000",122,McCracken,Paducah,1,1,3,0.44,1400,1970,No,2,0
"$116,000",43,Calloway,Murray,2,0,3,0.3,1517,,No,1,0
"$116,000",65,Marshall,Benton,2,1,3,3.5,2641,1950,No,0,2
"$116,000",20,McCracken,Paducah,2,0,4,0.17,3175,1912,Yes,0,2
"$116,000",95,Marshall,Benton,1,0,2,0.81,997,1980,No,2,0
"$116,000",104,Graves,Mayfield,1,1,3,0.62,1563,,No,2,0
"$116,000",213,Livingston,Ledbetter,1,0,3,0.5,1565,1973,No,2,0
"$116,000",107,McCracken,Paducah,1,1,3,0.27,1176,1962,No,0,1
"$116,000",144,Marshall,Benton,1,1,2,0.88,1556,1977,No,0,1
"$116,000",93,Lyon,Eddyville,2,0,3,0.5,1700,1979,No,2,0
"$116,000",68,McCracken,Paducah,1,0,2,0.34,1288,,No,0,1
"$116,000",101,Graves,Mayfield,2,0,4,0.23,2115,1967,No,1,0
"$116,000",118,McCracken,Paducah,2,0,3,0.21,1766,1932,Yes,0,0
"$116,000",196,Calloway,Murray,1,1,3,0.3,1422,1969,No,0,1
"$116,000",90,McCracken,Paducah,1,0,3,0,1000,,No,0,0
"$116,000",41,McCracken,Paducah,1,1,3,0.35,1008,,No,0,0
"$116,000",47,McCracken,Paducah,2,0,3,0.2,1235,1952,No,0,0
"$116,161",189,Marshall,Hardin,1,1,3,0.55,1471,1965,No,1,0
"$116,200",0,Graves,Mayfield,3,0,4,2.86,2757,,No,2,0
"$116,500",76,Calloway,Hazel,2,0,4,0.79,2496,,No,0,0
"$116,500",129,McCracken,West Paducah,2,0,3,1,1377,1992,No,2,0
"$116,500",74,McCracken,Paducah,2,0,2,0.2,1377,1969,No,1,0
"$116,500",164,Calloway,Murray,2,0,3,0.75,1298,1995,No,0,1
"$116,500",51,McCracken,Paducah,2,0,3,0,1288,1990,No,2,0
"$116,500",118,Livingston,Salem,2,1,3,3,1848,1951,Yes,1,1
"$116,500",39,McCracken,Paducah,1,1,3,0.54,1288,1974,No,2,0
"$116,500",121,Marshall,Benton,1,0,3,0.61,1107,,No,0,2
"$116,500",64,Graves,Symsonia,2,0,3,0.6,2228,1971,Yes,2,0
"$116,500",123,Graves,Mayfield,2,0,3,0.69,1750,,No,1,0
"$116,500",38,McCracken,Paducah,1,1,2,0.18,1456,1903,No,0,1
"$116,500",58,Calloway,Murray,1,0,2,0.28,1063,,No,0,1
"$116,500",138,Marshall,Calvert City,1,1,3,0.3,1795,1965,Yes,0,0
"$116,500",293,McCracken,Paducah,3,0,4,0.57,1701,1962,No,2,0
"$116,649",0,McCracken,Paducah,2,1,4,0,2200,1962,No,0,0
"$116,770",73,Graves,Mayfield,2,0,3,0.66,1590,2000,No,4,0
"$116,800",168,Calloway,Murray,1,1,3,0.37,1695,1978,No,0,1
"$116,800",97,Trigg,Cadiz,2,0,3,0.33,1624,1965,No,0,1
"$116,900",50,Calloway,Hazel,1,0,3,0.68,1541,1961,No,1,1
"$116,900",34,Calloway,Murray,1,0,3,0.3,1632,,No,0,1
"$117,000",0,McCracken,Paducah,1,0,3,0.26,1782,,No,2,0
"$117,000",235,Lyon,Eddyville,2,0,2,0.42,1775,,No,1,0
"$117,000",50,Graves,Mayfield,2,0,3,0.24,1534,1900,No,2,2
"$117,000",81,McCracken,Paducah,1,0,3,0.19,1160,,No,0,0
"$117,000",47,Marshall,Benton,2,0,3,1.42,1674,1975,No,2,2
"$117,000",13,Livingston,Ledbetter,1,0,3,0.75,1581,1971,No,2,1
"$117,000",68,Trigg,Cadiz,2,0,3,3,1384,1991,No,2,0
"$117,000",175,Graves,Symsonia,1,1,3,10,1703,,No,2,3
"$117,000",78,Calloway,Kirksey,2,0,4,2,1532,1970,No,0,0
"$117,000",78,McCracken,Paducah,2,0,2,0.5,1784,1955,No,2,0
"$117,000",256,Caldwell,Princeton,2,0,3,0.35,1568,,No,0,3
"$117,000",148,McCracken,Paducah,2,0,3,0.29,1863,1947,No,2,0
"$117,000",67,Calloway,Murray,1,0,3,0.22,1390,1951,No,1,0
"$117,000",45,Ballard,Kevil,1,1,3,0.46,1704,1962,No,1,0
"$117,000",318,McCracken,Paducah,2,0,2,0.2,1377,1969,No,1,0
"$117,000",70,Marshall,Benton,2,0,3,0.54,1914,,No,0,0
"$117,000",135,Lyon,Eddyville,2,0,3,1.3,1296,,No,0,0
"$117,000",79,Graves,Mayfield,2,0,4,1.09,1600,1964,No,1,0
